name,Total_Orders,Revenue,Avg_Order_Value,Avg_Rating
Paratha Express,2,0,1942.0,3.5
Paratha Shop,2,0,2019.0,1.8
Parth Juice Cafe Centre,2,0,2769.5,1.9500000000000002
Pashto,2,3275,1637.5,1.5
Pastry Pop Bakers,2,420,1180.0,3.4000000000000004
Patel Restaurant And Banquet Hall,2,0,2935.5,2.65
Patiala Lassi,2,2065,1841.0,2.35
Patil Mama Vadapav Wale,2,2138,1704.5,2.75
Pawan's Bikaner Bhujiwala,2,8898,2224.5,2.8000000000000003
Peddlers,2,512,1405.5,2.8
Perambur Sri Srinivasa,2,6654,1663.5,3.25
Persian Darbar,2,5980,1495.0,3.15
Pet Pooja,2,5981,1993.6666666666667,3.1999999999999997
B7 Restaurant,2,2950,2011.5,3.75
BBQ Ride,2,0,2109.3333333333335,2.1
Phoe Lingo,2,0,1106.5,1.95
BLH - Bhartiya Lunch Home,2,1735,867.5,3.45
Baati Chokha,2,2144,2292.0,3.25
Baba Biryani,2,0,1959.6666666666667,1.4000000000000001
Pappadam,2,2880,2250.5,4.35
Stoner,2,0,2001.5,3.0
Street Foods by Punjab Grill,2,8053,2684.3333333333335,2.966666666666667
Suffa Restaurant,2,0,2634.0,3.0999999999999996
Sugar N Spice,2,1263,1489.0,1.95
Sugar N Thyme,2,0,1454.5,2.7
Sugar n Spice,2,1858,2171.5,4.35
Sunny Food Corner,2,670,654.5,2.45
Sunset Grill - The Westin Chennai Velachery,2,0,2037.5,3.1
Supriya Restaurant,2,0,1431.0,2.5999999999999996
Suraj Restaurant,2,2171,1948.0,3.9
Ambe Juice And Fast Food,2,0,2647.5,2.5999999999999996
Pappuli Centre,2,2993,1981.0,2.1
PVS Mango Bakers,2,1229,1371.5,3.3
Paan Leela,2,319,1411.5,1.95
Page 3,2,6642,1660.5,4.45
Pahaadi Gaadi,2,1461,1557.5,3.35
Pahalwan Lassi Wala,2,1234,916.0,2.3
Baba Nariyal Pani,2,0,2138.0,4.25
Babu Biryani Point,2,0,1353.0,4.1
Pakodi Factory,2,2464,2397.0,2.35
Pal Sweets,2,476,1163.0,3.2
Palji Soda Shop,2,0,1851.0,3.1
Palms Kitchen - Fairfield By Marriott,2,2128,1417.0,3.15
Palmshore,2,0,1102.5,2.05
Pandit Ved Prakash Lemon Wale,2,0,2461.5,2.8499999999999996
Panditji - Pure Veg Restaurant,2,0,1256.0,4.7
Panino The Sandwich World,2,0,1578.5,2.7
Panwaadi,2,0,2437.5,1.1
O'Dam Cafe,2,941,876.5,4.45
ON THE MOO,2,0,1275.5,2.35
OPM 2.0,2,0,1809.0,2.95
OYALO,2,0,1635.5,4.75
Oasiss Desserts,2,0,1078.6666666666667,2.2333333333333334
Olives Pizza & Sizzlers,2,2570,2074.5,3.7
Om Sai Ram South Indian,2,0,1973.0,4.2
Om Sweets & Snacks,2,1273,1479.0,3.1999999999999997
On The Rocks - Hotel Gagan Regency,2,0,2550.0,3.1
One Asia - Indore Marriott Hotel,2,321,1412.0,2.1
Backpackers Cafe,2,206,615.0,2.1
Badkuls Cake and Cafe,2,0,1720.0,4.65
Oriental Bistro,2,5668,1493.0,2.5
Oven Fresh,2,0,1074.0,2.25
Over The Top Terrace Lounge,2,2706,2422.5,3.35
PMC Bhujiawala,2,0,1696.0,4.25
New Janta Dairy,2,0,2604.5,2.9000000000000004
New Raja Bhavan,2,0,1473.5,2.85
New Sagar Restaurant,2,10084,1383.0,4.15
New Shah Shree Sweets,2,4012,2006.0,2.6
New Swashika Hotel,2,0,2746.0,2.4
Night Eat,2,0,1418.0,3.8
Nirala Cafe,2,2812,1406.0,2.85
Nirankari Bakery,2,0,2571.5,3.7
Nirula's,2,0,1762.5,3.15
Bake n Shake,2,1175,1595.0,4.55
Bakebon - The Cake Shop,2,1351,1557.0,1.85
Bakeology,2,0,1567.5,2.55
Non Veg Kitchen,2,0,1607.0,2.4000000000000004
Non-Veg Diaries,2,350,1121.0,3.45
Noodle Bar,2,0,1005.0,2.9000000000000004
Noosh,2,1484,742.0,1.65
Aman Rasoi,2,387,427.5,1.65
Bakers Treat,2,0,2450.5,2.5
Nana's yummy Treats,2,0,749.5,2.15
Nandanam Pure Vegetarian Restaurant,2,0,1007.0,2.3
Nandhana Palace,2,2209,2602.5,3.05
Nando's,2,5300,1462.0,1.8
Nandu Chana Poha Center,2,2269,2269.5,2.6
Naturelo,2,1614,2243.5,1.2
Nawab Asia,2,1525,1818.5,4.3
Nawab's Kolkatta Roll,2,255,851.5,3.2
Neel - Tote On The Turf,2,5829,2914.5,2.9000000000000004
Nellai Lala Sweets,2,0,1089.0,1.6
Nema Kulfi Faluda,2,574,1026.5,1.0
Baker's Hut,2,2748,2233.5,2.45
New Green Bawarchi Restaurant,2,5124,1708.0,2.433333333333333
New Gupta Sweets Shop,2,0,1373.5,2.6
Naga's,2,0,2581.0,3.266666666666667
Nakshatra Food Court,2,391,506.0,2.9000000000000004
Nalpak Restaurant,2,0,1294.0,3.1
Namma Brahmin's Idli,2,0,959.0,3.65
Ambrosia Cafe & Bakery,2,0,1042.0,3.0500000000000003
Sweet Truth,2,844,696.5,3.3
Sweet Way,2,4064,1263.0,1.5
T.F.C,2,0,2676.5,4.05
TCB - The Chicken Bay,2,0,1351.5,4.1
TJ’s Brew Cafe And Restaurant,2,0,2029.0,3.95
TRP Cafe,2,517,450.5,2.75
Taaza Thindi,2,0,2284.5,3.6500000000000004
Taj Hotel,2,1551,1457.0,3.4000000000000004
Takht Hazara - Vijan Mahal,2,0,1762.0,3.75
Tamasha,2,300,275.3333333333333,3.8000000000000003
Aloha Bar,2,2154,2182.0,2.5999999999999996
Moonrakers,2,0,2406.5,2.8
Mother Dairy,2,0,1381.3333333333333,2.9
Mothers Milkshakes,2,0,2794.0,1.65
Moti Mahal,2,535,1715.5,4.3
Mr. Sandwich,2,0,381.5,3.45
Mr. Tea Cafe - Rock,2,2896,2252.0,2.4
Banana Leaf,2,2685,1861.5,3.55
Mug Shots,2,0,2130.5,3.85
Mukki Ke Zayke,2,1215,740.0,2.2
Mumbai Bistro - The Café,2,2826,1415.0,2.4
Mumbai Kulfi,2,0,1645.5,2.2
Mumbai Street Food,2,157,889.5,1.5
Murugan Idli Shop,2,1172,649.3333333333334,3.5666666666666664
My Bro Restaurant,2,0,2345.0,3.75
Mysore House,2,0,2100.5,2.65
Naga Bowl,2,1042,1373.5,2.35
Bandra Food Box,2,0,553.5,3.55
Tandoori Chai,2,897,1206.5,3.15
Tandoori Tawa,2,4270,2135.0,3.4
Taruni Andhra Mess,2,0,963.0,2.6500000000000004
Taste Of Bhagwati (TOB),2,0,1580.5,2.2
Tasty Bite,2,489,645.5,4.6
Tasty Fast Food,2,2554,2146.0,3.1666666666666665
Tea Circle,2,0,1935.0,4.15
Tea Connect,2,0,1660.0,2.3333333333333335
Tea Lounge - Radisson Blu,2,2267,2093.0,2.8
Tea O' Clock,2,0,2255.0,2.8
Momo Nation Cafe,2,2608,1304.0,4.1
Momore,2,1580,646.0,4.6000000000000005
Momos,2,0,1031.0,2.6
Moneez,2,0,1542.5,4.050000000000001
Monster Fast Food,2,2271,1774.5,1.15
Meezzaah,2,0,1334.0,3.55
Meghana Foods,2,2863,954.3333333333334,2.2666666666666666
Menu Restaurant,2,0,1928.0,2.9
Meraki,2,5486,1828.6666666666667,2.9333333333333336
Banshira Dhaba,2,1271,1036.0,1.55
Baramde Wale Sardarji Ke Chhole Bhatura - Estd 1985,2,2271,1707.0,3.4
Mia Cucina,2,2587,1793.5,2.5
Midtown Grill,2,0,745.0,1.7
Milano Ice Cream,2,5602,1659.5,3.1
Mini Fast Food,2,2732,2492.5,3.5
Mirchi,2,1554,1844.0,3.55
Model Bakery,2,379,771.6666666666666,4.8
Mohak Snacks And Coldrinks,2,0,1776.5,1.65
Mohan's Chaat Bhandar,2,0,1591.5,4.2
Mohit Cafe,2,844,1742.0,1.3
Molly Moo,2,1605,882.5,3.5
Basant,2,0,959.0,2.25
Temple City,2,0,2089.0,4.55
Teri Rajput,2,1114,1191.5,3.45
Testry,2,0,545.0,2.5
Tewari Sweets,2,408,1269.0,2.2
Tharavadu Multi Cuisine Restaurant,2,169,493.0,2.8
The  Treat,2,0,2639.0,3.9
Al Noor Chicken Fast Food,2,430,658.0,1.15
Al Sham,2,4772,1342.5,3.45
McDonalds,2,11696,2405.0,3.0
Md. Bashir Pan Shop,2,946,485.5,3.8499999999999996
Meal City,2,682,983.5,3.9000000000000004
Meal Express,2,0,1759.0,2.1
Meenatchi Mess,2,0,817.5,3.9
Meera's Bistro,2,3473,1736.5,2.75
Meet N Melt Pure Veg Restro Cafe,2,444,1207.0,4.2
Makhan Bhog,2,0,1138.0,3.65
Malabar Food Court,2,2758,1145.0,2.8
Malaka Spice,2,879,1590.0,4.5
Maldhari Dayning Hall,2,0,2341.5,1.25
Mallgudi Mithai,2,977,769.0,2.05
Mamta Cakes And Bakes,2,2976,1488.0,2.9
Mango Masala,2,2388,2206.0,3.25
Mango Masala Restaurant,2,0,1906.5,2.3499999999999996
Manmandir Pure Veg,2,3516,2115.5,2.35
Mannu Bhiya Coffy Shop,2,0,1379.0,2.8499999999999996
Manohar Maharaj & Sons,2,2824,2295.0,2.8000000000000003
Manokamana Momo Magic,2,0,1438.0,4.05
Mast Biryani,2,0,1911.5,3.75
Mast Mahadev Dhaba,2,0,2176.0,4.3
Barbequeen Restaurant,2,0,2430.0,3.25
Barnella Fine Dinning Restaurant,2,0,2060.0,2.0
Maakhan Bhog,2,2124,1062.0,2.3
Mad Over Shakes,2,1693,1245.0,3.2
Madras Coffee House,2,0,2492.5,3.0999999999999996
Madrasi Dosa,2,0,352.0,1.2000000000000002
Maggi Point,2,1166,583.0,3.35
Mago Veg & Non Veg Restaurant,2,0,1797.5,1.8
Mahadev Dhaba,2,2459,2155.5,4.7
Mahadev Ka Dhaba,2,3724,931.0,4.449999999999999
Bayroute,2,11299,2259.8,2.42
Beans Restaurant,2,0,1668.5,4.0
Maharaja Bhog,2,0,2376.5,3.6
Mahavir Ice Cream,2,2085,2422.0,2.65
Mahek Restaurant,2,2260,2498.0,3.35
Mahima chinese,2,0,708.0,3.4499999999999997
Makers Of Milkshakes,2,4683,2341.5,2.8
Makers of Milkshakes,2,1120,560.0,3.2
London Bubble Co,2,0,1520.5,2.25
Long Live Pizza,2,0,1711.0,2.7
Lord Of The Drinks,2,0,1583.6666666666667,4.3999999999999995
Lord Of The Drinks Meadow,2,0,1760.5,2.45
Lotus Restaurant,2,0,1091.0,2.2
Lucky Bakers,2,1720,864.6666666666666,3.7999999999999994
Lucky Omlet Center,2,1591,1647.5,3.85
Lucky Restaurant,2,1098,1024.0,2.766666666666667
Luscious Layers,2,4280,1969.0,2.85
M&N Chocolate,2,2302,1821.5,2.65
MISU,2,0,2295.0,3.5500000000000003
MOB,2,1631,815.5,3.3
Belgian Waffle,2,0,2103.0,3.85
Bell Pepperz,2,3607,1803.5,2.15
Maa Gaajan Fast Food,2,800,842.5,3.6
Maa Ki Rasoi,2,1367,1698.5,2.45
Live Food Court,2,0,1874.0,4.15
Live Kitchen,2,0,2057.0,3.85
Bera Samosa,2,2709,1825.0,2.75
Bercos,2,0,2368.0,3.65
The Beer Cafe - BIGGIE,2,2563,1281.5,2.9499999999999997
The Belgian Waffelz,2,0,1084.5,3.1999999999999997
The Bombaykery,2,1093,942.0,1.75
The Brasserie - Hilton Mumbai International Airport,2,5118,2559.0,2.45
The Brew Estate,2,761,1000.0,2.45
The Brick Oven,2,1177,769.0,1.5
The Cake Hut,2,0,2693.0,4.65
The Cake Point,2,2679,1677.5,2.45
Ajay Veg & Non Veg Point,2,0,2059.5,2.95
Ajmeer Maharaj Hotel,2,803,1455.5,2.8
Akhil Hotel,2,0,1626.5,2.5
The Cascade,2,0,1621.5,3.55
The Chick Choice,2,1589,794.5,1.75
The Chocolate Heaven,2,3010,1447.0,2.85
The Chocolatiers,2,0,1826.0,2.85
The Deck,2,2897,2690.0,3.3
The Dragon Hut,2,1314,1399.0,3.6999999999999997
The Dugout,2,0,826.5,3.0
The FML Lounge,2,0,1902.5,3.95
The Grand Sweets and Snacks,2,0,1091.0,3.4
The Grand Sweets and Snacks - Amirtham Restaurant,2,3086,771.5,3.7
The Grand Thakar,2,756,747.3333333333334,2.233333333333333
Le Wrap Factorie,2,640,412.0,3.466666666666667
Leaping Windows,2,0,961.0,3.85
Level 2 - Radisson Blu,2,1493,746.5,4.800000000000001
Level 3-Reboot,2,2975,1746.0,3.2
Little Sister Restaurant,2,5728,1942.5,3.0999999999999996
Little Things,2,2180,1327.5,2.7
Kwality Cakes & Bakes,2,0,2175.0,3.0
Kwality Sweet Shop,2,0,1643.0,3.3499999999999996
Kwality Walls Swirls,2,2033,1355.0,2.75
L'Opéra,2,472,1720.5,3.4000000000000004
LALLI'S FAMILY RESTAURANT AND BAR,2,0,968.0,3.45
Bheru Ji Pav Bhaji & Chinese Corner,2,1219,1084.0,2.1
LKD | La Kheer Deli,2,1980,1390.5,2.55
La Casa Brewery And Kitchen,2,0,845.0,1.3
Lakhotiya's Cakes,2,9994,2498.5,3.95
Lakshmi Swagruha Home Foods,2,0,692.0,3.2
Latest Recipe - Le Meridien Jaipur,2,0,1429.0,3.5
Lazeez Lawn & Restaurant,2,1866,2335.5,4.15
Laziz Pizza,2,801,521.0,2.2
Le Belvedere - Le Meridien,2,0,1444.5,3.55
Bhaijaan Barbeques,2,196,1529.5,3.3
Le Cafetino,2,0,1550.0,3.9000000000000004
Koko's Kitchen,2,1183,619.6666666666666,4.933333333333334
Koneeza,2,0,1226.0,4.0
Kozhi Idli,2,0,2057.5,3.4
Krazy for Chocolates,2,1275,1952.5,2.4
Krishna,2,0,2421.0,1.8
Krishna Fast Food,2,1708,1252.0,1.4
Krishna Inn,2,1823,1539.5,3.4
Krishna Sai Bakery,2,0,1746.5,4.1
Kudla - Hotel Ramanashree,2,0,2437.5,2.25
Bhojde Gir,2,2204,1424.5,3.5999999999999996
Kulfiano,2,3473,1736.5,2.15
Kulukki Corner,2,0,2442.5,1.4
Kumar Mess,2,0,2106.0,1.75
Kumarakom,2,744,1610.5,2.55
Kumudini,2,0,2131.0,2.15
Kwality,2,0,1566.5,3.6999999999999997
Kings Kulfi,2,278,1322.5,3.05
Airbus,2,1021,1620.0,3.5
Ajanta Restaurant,2,3250,1653.3333333333333,2.766666666666667
The Haus,2,4298,1876.5,3.0
The Healthy Apes,2,2649,1324.5,4.2
The Hub,2,0,1625.0,2.25
The Hunger's Point,2,0,2444.0,1.7999999999999998
The Juice Cafe,2,937,1173.5,3.7
The Juicery,2,2104,2102.0,3.45
Agarwal Chats,2,0,1700.0,1.85
Agarwal Mishthan Bhandar,2,2290,2151.5,3.1
Agarwal Sweet Palace,2,2521,1260.5,4.300000000000001
Biggies Burger 'n' More,2,1248,602.0,2.0666666666666664
Biggies Pizza,2,0,1009.0,2.6500000000000004
Kobe Sizzlers,2,0,1811.0,3.5999999999999996
Kohli Sweets,2,0,763.0,2.05
Karnawat Bhojan Prasadi,2,0,1613.5,3.4000000000000004
Kasturi Restaurant,2,0,2177.5,3.55
Katherine's Kitchen,2,3809,1904.5,2.8
Kathi Junction,2,0,2735.5,3.25
Kathi Kabab Roll,2,8038,2009.5,1.4500000000000002
Kava - Fairfield by Marriott,2,3004,1502.0,4.85
Billa Shah Di Hatti,2,0,1919.0,2.55
Kerala Mess,2,1688,1466.6666666666667,3.0333333333333337
Khandelwal Dhaba,2,0,1591.5,2.6500000000000004
Khandoli Nitins Canteen,2,0,1508.5,1.9500000000000002
Khansama,2,189,727.5,2.4
Khawali,2,0,1189.5,2.2
Khokha,2,0,2041.6666666666667,2.5
Kimchi,2,4704,2352.0,4.75
King's,2,2092,1382.5,1.85
King's & Queen's,2,1175,1160.5,2.35
Kaka Hotel,2,0,2749.5,3.5999999999999996
Kaka Ki Mehfil Mitran Da Dhaba,2,0,1936.5,3.3
Kala Shah Hatti,2,0,2104.5,3.65
Kaliyuga Hotel,2,0,1742.5,3.45
Kamdenu Sweets,2,1193,754.0,4.9
Kamdhenu Sweets,2,1388,694.0,3.6
Kamdhenu's,2,0,1628.5,3.75
Kanha,2,1552,1871.0,1.7999999999999998
Biryani & Kabab Wala,2,1543,2071.0,3.75
Biryani Chef,2,465,780.0,3.7
Karachi Bakery,2,0,1238.0,4.25
Karaikudi Chettinadu Mess,2,4190,1047.5,1.85
Kareem's,2,926,1867.6,4.2
Kareem's Kabab & Biryani,2,11900,1487.5,2.85
Karim's,2,4873,2436.5,3.4000000000000004
Karma Lounge,2,2535,1267.5,4.5
KFK Bar-B-Que Fish-N-Chips,2,1883,2430.5,2.5
The Laughter Chapter Cafe,2,532,382.5,4.2
The Mafia,2,2977,1948.0,2.95
The Messy Door,2,2451,2136.5,3.8
The Midway Meal,2,3484,1355.0,3.6
The Open House,2,0,1967.5,3.0
The Orchid,2,0,1665.5,1.8
The Pancake Story,2,3037,1518.5,1.55
The Pantry,2,5442,2696.0,2.2
The Pizza Point,2,0,2412.0,3.55
Absolute Sizzlers,2,0,1400.0,1.6
Adda,2,2573,1821.5,2.7
Addiction,2,2444,1222.0,2.9000000000000004
KHIDKI,2,0,1559.5,4.199999999999999
KR Bakes,2,0,1277.0,3.75
Kailash Sweets & Snacks,2,3373,1686.5,3.1
Janta Dairy,2,0,301.3333333333333,3.766666666666667
Jay Bhavani Vadapav,2,3600,1800.0,2.25
Jay Mahakal Juice,2,0,851.5,2.75
Jazz Club,2,0,1572.5,3.7
Jimis Burger,2,0,2800.0,2.7
Johnny's Kitchen,2,2256,1817.0,1.55
Juice Co.,2,0,2416.0,1.75
Blaack Forest,2,1664,1661.0,1.95
JuiceWalas,2,0,2558.0,1.5
"Juices & Shakes, St Foodies",2,0,1008.0,2.5999999999999996
Juicy,2,2221,1291.5,3.0
Jungle Jamboree,2,2714,2717.3333333333335,2.7999999999999994
Just Like Restaurant,2,0,1234.5,2.85
KC Das - Sweet Paradise,2,2417,1208.5,3.75
Biryani House Taste Of Kolkatta,2,0,1492.0,2.8499999999999996
Bismillah,2,0,1489.0,2.95
JJ Bakers,2,2323,1465.5,3.65
Jade Garden,2,1035,1900.5,4.4
Jaffer Bhai's Delhi Darbar,2,1407,1540.0,4.15
Jagdamba Tea Stall,2,236,203.5,2.75
Jai Bhavani Dhaba,2,684,1389.0,2.7
Jai Bhawani Family Restaurant,2,3558,2334.5,3.5
Jain Mithai Bhandar,2,793,1873.5,3.35
Jain Nashta Center,2,1982,2046.5,3.1
Jalandhar Express,2,5830,1457.5,3.25
Blue Heaven Restaurant,2,1576,2048.5,2.3
Blue Lagoon,2,0,1951.5,3.1999999999999997
Blue Nile Restaurant & Bar,2,2982,2448.5,4.0
Jalaram Khaman & Vadapav,2,2846,2523.5,2.0
Jalaram Khichadi,2,0,1859.0,2.8499999999999996
Jalsa - Ice Cream & Faluda Corner,2,561,920.0,3.45
Jamavar - The Leela Palace,2,2730,1365.0,3.45
Inbox Cafe,2,2030,2428.5,3.2
Indian Aroma Veg Restaurant,2,0,1458.0,2.05
Indian Dawat Family Restaurant,2,315,1492.5,1.6
Indian Grill Room,2,0,1432.5,3.75
Indian Veg & Non-Veg Dhaba,2,1406,1698.0,3.3000000000000003
Indrali Hotel,2,3114,778.5,2.65
Infini – The Sky Lounge - Radisson Blu,2,0,1045.0,2.55
Infinity - The Zuri,2,340,1663.5,3.45
Intalia,2,1738,1463.5,4.6
Blue Star By Prema Kunj Resort,2,0,1791.5,2.9
Blue Tokai Coffee Roasters,2,0,1392.6666666666667,3.2999999999999994
Blueberry,2,2073,1293.0,3.0
Bollywood Cafe,2,0,569.5,3.2
Is'fahan,2,0,498.5,3.8499999999999996
Italy Via Punjab,2,5834,1722.5,2.3499999999999996
J 14,2,1101,635.5,2.95
The Taj Varanasi,2,485,959.5,3.3
The Tamarind Tree,2,0,1034.5,3.2
Bonfire,2,4418,2362.5,2.0999999999999996
Hungry Munchies,2,1978,1924.0,2.35
Hyderabad Biryani,2,533,1377.5,3.15
Hyderabadi Biryani,2,1456,1406.5,3.7
Hyderabadi Biryani House,2,1540,1305.0,3.8499999999999996
Hyderabadi Irani Chai,2,2646,1917.5,3.3
Hype,2,0,1860.5,2.1
INDO-THAI,2,0,1468.5,3.9
Ice Pice,2,2788,2659.5,4.5
Ice Stone,2,0,2308.5,2.65
Bombay Cafe,2,1899,2439.5,3.9000000000000004
Bombay Chowpatty,2,2409,1204.5,2.25
Bombay Lucky Restaurant,2,1028,1561.0,2.95
Ifthar,2,0,997.6666666666666,3.9333333333333336
Hungry & Skinny,2,183,390.0,2.75
Bombay Manchery,2,639,1799.5,2.5999999999999996
Bombay Remix,2,2251,2688.3333333333335,3.3333333333333335
Bombay Sweet and Bakers,2,1414,2146.0,1.7000000000000002
Bombaywala Sweets,2,830,1598.5,3.25
Adinath Bhel Center,2,1042,1056.0,3.05
Aditi crispy corner,2,4377,2188.5,3.2
The Rouge,2,680,508.0,3.5
The Royal Peg,2,3437,1718.5,4.1
The Sahib Room & Kipling Bar - The St. Regis Mumbai,2,2878,1439.0,1.85
The Secret Kitchen,2,1010,1951.0,2.5
The Shake Factory,2,3505,1752.5,1.7000000000000002
The Siwon Lassi Shop,2,0,1246.0,2.0
The Smookah Lounge,2,2592,2683.5,4.300000000000001
The Society Bar - Ambassador Pallava,2,3319,1659.5,3.2
The Sweet Life,2,0,921.0,3.0
Hotel Quality,2,0,2009.5,4.15
Hotel Sai Krupa,2,4092,2048.5,3.6
Bonzelo,2,1397,1866.0,4.0
Brahmaputra Dhaba,2,2971,1485.5,3.3
Brain Freeze Ice Cream & Desserts,2,1884,1420.0,2.05
Hotel Shaaz Cafe,2,0,2159.5,3.0999999999999996
Hotel Shiv Palace,2,0,2223.0,3.3499999999999996
Hotel Shree Lakshmi Bhavan,2,0,2825.0,3.1999999999999997
Hotel Shree Ras,2,4508,1355.0,4.15
Hotel Sudama Garden And Family Restaurant,2,1293,1173.5,2.55
Hotel Surya,2,0,1974.0,2.75
Hotel VIP Maratha,2,0,2324.0,3.3499999999999996
Hotel White Parrot,2,811,879.5,2.55
House of Candy,2,0,1962.0,2.45
Huber & Holly,2,5300,2569.5,4.45
Hungernomia - Daddy's Burger Bar,2,3730,1865.0,2.75
Hotel Afghan,2,1502,952.5,2.1500000000000004
Hotel Aryaas,2,1924,481.0,4.95
Hotel Atharwa,2,0,1421.5,2.55
Hotel Essel Park,2,1023,1631.0,4.45
Hotel Gananyak,2,2449,1224.5,3.9
Hotel Gokula,2,0,1210.5,2.8
Hotel Harmony Inn,2,2620,2123.0,3.1
Bread Pit,2,0,1428.5,2.2
Bread Story,2,0,2663.0,2.45
Brew Brothers,2,0,809.5,2.45
Hotel Laadli,2,1136,551.0,1.9
Hotel Lazeez Al Darbar,2,4151,2075.5,3.2
Hotel Madhura,2,420,772.0,3.6500000000000004
Hotel Mansarovar,2,0,1670.5,3.5
Hotel Novelty,2,549,340.3333333333333,2.1
Hotel Park House,2,2127,1063.5,3.15
Havmor Thick Shakes,2,0,1158.5,2.0
Heart Cup Coffee,2,1655,1729.0,3.2
Hello Foodie,2,0,1381.0,1.9500000000000002
Heritage,2,2356,1773.6666666666667,1.2333333333333334
Heritage Kitchen Restaurant & Celebration Hall,2,0,2477.0,3.75
Hidden Dragon,2,0,1240.5,1.7
High Ultra Lounge,2,3304,1652.0,1.55
Hitchki,2,4994,1248.5,2.25
Honest Restaurant,2,771,1233.0,3.25
Brick House Bistro,2,3761,1880.5,4.65
Bring Me Coffee,2,1865,2089.5,2.2
Hoppipola,2,1590,998.6666666666666,3.4333333333333336
Hornbill Restaurant,2,1754,1770.5,2.8
Hot Chips,2,1004,1461.0,3.5
Hotel Aarti,2,449,981.5,3.8
Hotel Abdullah,2,192,209.5,2.9000000000000004
Brooklyn Central,2,2582,1697.5,3.25
BrownBear,2,0,2150.5,2.55
Aary Sarita,2,0,1069.0,3.9
Aavkaro Garden Restaurant,2,0,1869.0,3.35
The Terrace Grill - La Place Sarovar Portico,2,4166,1940.5,3.0
The Thickshake Factory,2,2848,949.3333333333334,3.1
The Tribe,2,0,715.0,2.466666666666667
The Wilderness- Shikarbadi Hotel,2,2342,2160.0,2.15
The Yummy Food,2,0,1667.5,4.25
Aahar,2,2275,1872.0,2.3
Aai Ekveera Dhaba,2,1588,1241.5,1.5
Aalam Chicken Corner,2,1644,1851.0,2.5
Aangan - Downtown Multicuisine Restaurant,2,0,852.5,2.15
Theos,2,5145,2572.5,1.2
Brunch Italino,2,2701,1350.5,2.9
Havmor Restaurant,2,0,1880.5,2.6500000000000004
Guptaji Shakahari Bhojnalay,2,3480,1204.5,3.15
Gurunanak Milk Point,2,0,1094.0,2.9000000000000004
H2O Cafe,2,2430,2028.0,3.6
Bubble Bee,2,2152,1456.0,2.733333333333333
Bubble Waffles,2,2644,1322.0,3.0
Bubbles Bistro,2,5724,2643.0,2.8
Buddha's Foodbook,2,0,495.5,3.1500000000000004
Buhari,2,0,2223.5,2.35
Hakeem's,2,0,2128.0,3.35
Haldi,2,696,683.5,3.05
Haldiram's Hotspot,2,0,1686.5,3.25
Haldiram's Planet Food,2,2132,2086.5,2.6500000000000004
Hangout,2,0,1904.5,4.1
Hard Rock Cafe,2,0,1703.5,2.9000000000000004
Havana Café & Bar - The Gordon House Hotel,2,0,2421.0,2.5999999999999996
Brix By Indian Summer,2,0,851.0,2.5
Tossin Pizza,2,0,2562.3333333333335,3.1666666666666665
Global Punjab,2,2447,1223.5,3.4
Golu's Rolls,2,159,759.0,1.55
Gopal's,2,0,808.5,3.25
Gopi Chaat & Chinese,2,3424,1801.0,3.0500000000000003
Govind Ice Cream Parlour,2,1929,2156.0,3.9
Goyal Chandigarh Sweets,2,2217,1254.0,3.15
Grandmama's Cafe,2,1460,864.3333333333334,4.066666666666666
Bunk Station,2,1620,1083.5,4.4
Green Pan Parlour,2,2490,1853.5,3.95
Grill Inn,2,1174,1904.5,3.3
Grilliez,2,774,387.0,3.5
Grow Fit,2,2409,2214.5,2.4
Guntur Andhra Mess,2,0,2663.5,2.45
Gupta Ji Ka Shudh Sahakari Bhojnalaya,2,2548,2666.0,3.0
Gupta Sweets,2,1925,1937.0,3.75
GeoBistro,2,0,2176.0,3.2
Burger Hut,2,2300,2237.0,2.75
Burger Singh - Big Punjabi Burgers,2,0,1137.0,1.9500000000000002
TherPUP - a Dog Cafe,2,0,1165.0,3.6500000000000004
Threesixtyone Degrees - The Oberoi,2,3269,1634.5,3.45
Thugs of Panipuri,2,0,450.0,2.6
Time Out Restaurant,2,1932,1058.0,3.6
Tipsy Gypsy,2,0,2328.5,3.0
Tirupati Chinese,2,0,2020.0,3.45
Tit Bits,2,0,2095.5,1.6
Toasted Chapter 1,2,862,1468.0,2.2
Tom's Diner,2,1857,1171.0,2.3
Tooke Ki Kachori,2,841,741.5,2.1
Top 'N Town Ice Cream,2,2406,1354.5,3.05
Top 'N' Town,2,0,2466.5,3.55
Top' N Town,2,801,1634.5,1.7000000000000002
Fruit Punch,2,1379,904.5,2.5
Fruit Shop On Greams Road,2,0,1525.0,1.3
Fruitville - The Juice Lounge,2,1177,1280.5,3.8
Fry Hood,2,1309,1459.0,2.05
G-Spirit Bar & Lounge,2,0,1421.0,3.0
Burma Biscuit Company,2,2607,1303.5,2.4
Gadees Oottupura,2,881,1464.0,3.6500000000000004
Game Of Taste,2,0,1750.0,4.0
Ganache,2,4232,2116.0,3.85
Ganapati Sweets,2,0,1521.0,3.3
Ganga Sweets,2,0,2081.5,3.2
Gangour-Motha Sweets,2,2539,1269.5,2.65
Garden Court Restaurant,2,0,1531.5,1.85
Garden Grill,2,3325,1662.5,3.0
Gazeebo Cold Drinks,2,0,2406.5,4.35
